,uid,latitude,longitude,date,split,geometry,index_right,index,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME_x,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,NAME_y,median_household_income,median_family_income,total_pop_race,poverty,total_pop,white,black,asian,hispanic_latino,aian,nhpi,other,multi,state,county,tract,poverty_rate,percent_white,percent_black,percent_asian,percent_nonwhite,percent_hispanic_latino,percent_aian,percent_nhpi,percent_other,percent_multi,poverty_rate_state,percent_white_state,percent_black_state,percent_asian_state,percent_aian_state,percent_nhpi_state,percent_other_state,percent_multi_state,percent_hispanic_latino_state,percent_nonwhite_state,NAME,median_household_income_state_overall,median_family_income_state_overall,total_pop_race_state_overall,poverty_state_overall,total_pop_state_overall,white_state_overall,black_state_overall,asian_state_overall,hispanic_latino_state_overall,aian_state_overall,nhpi_state_overall,other_state_overall,multi_state_overall,poverty_rate_bin,percent_white_bin,percent_black_bin,percent_asian_bin,percent_aian_bin,percent_nhpi_bin,percent_other_bin,percent_multi_bin,percent_hispanic_latino_bin,percent_nonwhite_bin,missing_pop,low_income
27,affc,35.98,-78.7964088670211,2018-10-25,train,POINT (-78.7964088670211 35.98),18992.0,649.0,37,063,001807,37063001807,18.07,Census Tract 18.07,G5020,S,9389898.0,58864.0,+35.9862750,-078.8229365,"Census Tract 18.07, Durham County, North Carolina",76318.0,86908.0,10155.0,985.0,10155.0,3502.0,5699.0,20.0,2197.0,20.0,0.0,777.0,137.0,37,063,001807,0.09699655342195962,0.3448547513540128,0.5612013786312161,0.0019694731659281144,0.6551452486459872,0.21634662727720336,0.0019694731659281144,0.0,0.07651403249630724,0.013490891186607583,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,1,0,0,0,1,0,1,1,0,0
28,afhu,35.98,-78.8292190326355,2020-11-17,test,POINT (-78.82921903263551 35.98),18992.0,649.0,37,063,001807,37063001807,18.07,Census Tract 18.07,G5020,S,9389898.0,58864.0,+35.9862750,-078.8229365,"Census Tract 18.07, Durham County, North Carolina",76318.0,86908.0,10155.0,985.0,10155.0,3502.0,5699.0,20.0,2197.0,20.0,0.0,777.0,137.0,37,063,001807,0.09699655342195962,0.3448547513540128,0.5612013786312161,0.0019694731659281144,0.6551452486459872,0.21634662727720336,0.0019694731659281144,0.0,0.07651403249630724,0.013490891186607583,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,1,0,0,0,1,0,1,1,0,0
29,afwi,38.2104,-121.262,2017-02-28,train,POINT (-121.262 38.2104),38936.0,3723.0,06,077,004600,06077004600,46,Census Tract 46,G5020,S,136894633.0,2059934.0,+38.1979608,-121.2713084,"Census Tract 46, San Joaquin County, California",82045.0,87049.0,6061.0,340.0,6061.0,4860.0,21.0,137.0,2157.0,23.0,0.0,381.0,639.0,06,077,004600,0.056096353737007096,0.8018478798878073,0.0034647747896386734,0.022603530770499917,0.19815212011219271,0.3558818676786009,0.0037947533410328327,0.0,0.06286091404058736,0.10542814717043392,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,0,1,0,0,0,0,0,1,0,0,0,0
30,agbl,36.17,-79.055558250219,2020-06-23,train,POINT (-79.05555825021899 36.17),18727.0,384.0,37,135,010802,37135010802,108.02,Census Tract 108.02,G5020,S,147936740.0,691504.0,+36.1846790,-079.0316950,"Census Tract 108.02, Orange County, North Carolina",77188.0,94688.0,4880.0,227.0,4880.0,4476.0,297.0,33.0,227.0,0.0,0.0,14.0,60.0,37,135,010802,0.04651639344262295,0.9172131147540984,0.06086065573770492,0.006762295081967213,0.08278688524590164,0.04651639344262295,0.0,0.0,0.0028688524590163933,0.012295081967213115,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
31,aggy,41.3305639294444,-85.3836083333333,2021-08-17,train,POINT (-85.3836083333333 41.3305639294444),51103.0,690.0,18,113,972600,18113972600,9726,Census Tract 9726,G5020,S,138285078.0,4219979.0,+41.3136429,-085.4286670,"Census Tract 9726, Noble County, Indiana",61791.0,74111.0,4435.0,159.0,4435.0,4424.0,0.0,0.0,81.0,0.0,0.0,0.0,11.0,18,113,972600,0.03585118376550169,0.9975197294250282,0.0,0.0,0.002480270574971815,0.01826381059751973,0.0,0.0,0.0,0.002480270574971815,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,0
32,agpk,35.7229555722224,-79.1320819167268,2018-08-27,train,POINT (-79.1320819167268 35.7229555722224),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
33,agrt,36.11,-78.9060246475965,2018-08-27,train,POINT (-78.9060246475965 36.11),19080.0,737.0,37,063,001601,37063001601,16.01,Census Tract 16.01,G5020,S,26428567.0,473151.0,+36.0977064,-078.8807139,"Census Tract 16.01, Durham County, North Carolina",69556.0,84259.0,6435.0,808.0,6435.0,3905.0,2051.0,99.0,681.0,0.0,0.0,98.0,282.0,37,063,001601,0.12556332556332556,0.6068376068376068,0.3187257187257187,0.015384615384615385,0.39316239316239315,0.10582750582750583,0.0,0.0,0.01522921522921523,0.04382284382284382,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,1,0,0,0,0,1,1,1,0,0
34,agsx,36.03,-78.72,2019-03-20,train,POINT (-78.72 36.03),18765.0,422.0,37,183,053900,37183053900,539,Census Tract 539,G5020,S,108406265.0,20839152.0,+36.0166321,-078.6450858,"Census Tract 539, Wake County, North Carolina",127930.0,155129.0,9283.0,465.0,9283.0,7992.0,538.0,166.0,386.0,180.0,0.0,337.0,70.0,37,183,053900,0.05009156522675859,0.8609285791231283,0.05795540234837876,0.017882150166971884,0.1390714208768717,0.04158138532801896,0.01939028331358397,0.0,0.036302919314876655,0.007540665733060433,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,1,0,1,0,0,0,0,0
35,agvj,41.702596,-85.022696,2020-07-06,test,POINT (-85.022696 41.702596),51907.0,1494.0,18,151,970900,18151970900,9709,Census Tract 9709,G5020,S,38900236.0,8246072.0,+41.7290220,-085.0065127,"Census Tract 9709, Steuben County, Indiana",67342.0,79232.0,2354.0,134.0,2354.0,2318.0,0.0,13.0,34.0,3.0,0.0,0.0,20.0,18,151,970900,0.05692438402718777,0.9847068819031436,0.0,0.0055225148683092605,0.015293118096856415,0.014443500424808835,0.001274426508071368,0.0,0.0,0.008496176720475786,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,0
36,ahcm,42.027378,-78.967089,2019-10-25,train,POINT (-78.967089 42.027378),25271.0,2499.0,36,009,961400,36009961400,9614,Census Tract 9614,G5020,S,322590334.0,1399200.0,+42.1241377,-078.9816961,"Census Tract 9614, Cattaraugus County, New York",47115.0,63229.0,4859.0,645.0,4859.0,4769.0,11.0,4.0,68.0,21.0,0.0,3.0,51.0,36,009,961400,0.13274336283185842,0.9814776703025314,0.002263840296357275,0.0008232146532208273,0.018522329697468615,0.013994649104754064,0.004321876929409343,0.0,0.0006174109899156205,0.010495986828565548,0.12818090492416864,0.630265231818001,0.16734050985258794,0.08491145494299186,0.004878076437446107,0.00046494946608804195,0.08076116257585753,0.0313786149070275,0.17918353465626274,0.36973476818199896,New York,68486.0,84385.0,19572319.0,2445767.0,19572319.0,12459687.0,3065471.0,1647606.0,3720983.0,79512.0,8821.0,1694965.0,616257.0,1,1,0,0,0,0,0,0,0,0,0,1
37,ahfv,38.7605000178019,-75.2028333346049,2020-11-11,train,POINT (-75.2028333346049 38.7605000178019),1653.0,195.0,10,005,050901,10005050901,509.01,Census Tract 509.01,G5020,S,55673382.0,1443291.0,+38.7916515,-075.2178310,"Census Tract 509.01, Sussex County, Delaware",85385.0,98750.0,2591.0,97.0,2591.0,2465.0,14.0,0.0,97.0,39.0,0.0,0.0,73.0,10,005,050901,0.037437282902354305,0.9513701273639521,0.005403319181783096,0.0,0.04862987263604786,0.037437282902354305,0.015052103434967195,0.0,0.0,0.028174450019297567,0.11134794229986097,0.6911524499921867,0.22311119298549087,0.03507422536826975,0.00399232931081646,0.0005018947689540405,0.01997483968304265,0.026193067891239544,0.09231635562828512,0.3088475500078134,Delaware,68287.0,83127.0,957248.0,99177.0,957248.0,658237.0,212302.0,37009.0,88364.0,3729.0,542.0,18350.0,27079.0,0,1,0,0,1,0,0,1,0,0,0,0
38,ahgu,41.707665,-73.382964,2017-08-17,train,POINT (-73.382964 41.707665),56375.0,324.0,09,005,265100,09005265100,2651,Census Tract 2651,G5020,S,68132140.0,3219783.0,+41.7358548,-073.3428314,"Census Tract 2651, Litchfield County, Connecticut",104375.0,117708.0,1457.0,24.0,1457.0,1404.0,15.0,12.0,43.0,0.0,0.0,0.0,26.0,09,005,265100,0.016472203157172273,0.9636238846945779,0.01029512697323267,0.008236101578586136,0.0363761153054221,0.029512697323266987,0.0,0.0,0.0,0.017844886753603295,0.0959625310819644,0.7506175990622866,0.11481505343113056,0.04295269512941305,0.0029435591814721868,0.0003328352985122694,0.05439869452624794,0.033939563370937405,0.16999674398279793,0.2493824009377134,Connecticut,78444.0,100418.0,3575074.0,317774.0,3575074.0,2714031.0,383416.0,161257.0,574240.0,9955.0,1123.0,186292.0,119000.0,0,1,0,0,0,0,0,0,0,0,0,0
39,ahhw,37.2583,-120.475,2017-08-15,train,POINT (-120.475 37.2583),37409.0,2196.0,06,047,000901,06047000901,9.01,Census Tract 9.01,G5020,S,762269404.0,5414063.0,+37.2035880,-120.5697813,"Census Tract 9.01, Merced County, California",59968.0,61806.0,4028.0,382.0,4028.0,2418.0,80.0,40.0,2468.0,40.0,0.0,1242.0,208.0,06,047,000901,0.09483614697120159,0.6002979145978153,0.019860973187686197,0.009930486593843098,0.3997020854021847,0.6127110228401191,0.009930486593843098,0.0,0.3083416087388282,0.05163853028798411,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,0,0,0,0,1,0,1,1,1,1,0,1
40,ahpj,35.9056740539346,-79.1232677138617,2019-11-14,train,POINT (-79.12326771386169 35.9056740539346),18723.0,380.0,37,135,010701,37135010701,107.01,Census Tract 107.01,G5020,S,20477897.0,191171.0,+35.9202171,-079.1185866,"Census Tract 107.01, Orange County, North Carolina",109485.0,131111.0,2274.0,184.0,2274.0,1556.0,540.0,16.0,217.0,24.0,0.0,80.0,58.0,37,135,010701,0.08091468777484609,0.6842568161829375,0.23746701846965698,0.007036059806508356,0.31574318381706246,0.09542656112576957,0.010554089709762533,0.0,0.03518029903254178,0.025505716798592787,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,0,1,0,0,0,1,0,1,1,0,0
41,ahpn,37.8817,-121.249,2018-07-17,train,POINT (-121.249 37.8817),36847.0,1634.0,06,077,003803,06077003803,38.03,Census Tract 38.03,G5020,S,44066237.0,196254.0,+37.8833641,-121.2703008,"Census Tract 38.03, San Joaquin County, California",53250.0,72434.0,6299.0,518.0,6299.0,4040.0,724.0,556.0,3701.0,55.0,46.0,483.0,395.0,06,077,003803,0.08223527544054612,0.6413716462930624,0.11493887918717256,0.08826797904429275,0.35862835370693763,0.5875535799333228,0.008731544689633275,0.007302746467693285,0.0766788379107795,0.06270836640736625,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,0,1,1,0,1,1,0,1,1,0,0,1
42,ahuv,40.7201033333333,-85.1058325,2021-06-21,train,POINT (-85.10583250000001 40.7201033333333),51116.0,703.0,18,179,040300,18179040300,403,Census Tract 403,G5020,S,208522932.0,1298994.0,+40.6953555,-085.1223303,"Census Tract 403, Wells County, Indiana",72417.0,92712.0,4228.0,141.0,4228.0,4146.0,42.0,38.0,55.0,0.0,0.0,2.0,0.0,18,179,040300,0.033349101229895935,0.9806054872280038,0.009933774834437087,0.008987701040681173,0.019394512771996216,0.013008514664143803,0.0,0.0,0.0004730368968779565,0.0,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,0
43,ahvi,35.6809576003696,-79.2100886000275,2017-02-14,train,POINT (-79.2100886000275 35.6809576003696),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
44,aiap,35.6756878928747,-79.2198765108599,2020-01-09,train,POINT (-79.2198765108599 35.6756878928747),19420.0,1077.0,37,037,020800,37037020800,208,Census Tract 208,G5020,S,181755283.0,14479953.0,+35.7143431,-079.1474408,"Census Tract 208, Chatham County, North Carolina",65282.0,86213.0,9288.0,542.0,9288.0,7414.0,1555.0,109.0,439.0,0.0,0.0,39.0,171.0,37,037,020800,0.05835486649440138,0.7982342807924203,0.16742032730404824,0.01173557278208441,0.20176571920757969,0.04726528854435831,0.0,0.0,0.004198966408268734,0.018410852713178296,0.13662534136952448,0.6881205283203753,0.21739186530733348,0.025458108635877878,0.012358662342982054,0.0007994079685940996,0.030243458621782838,0.02562796880305431,0.0909675471928848,0.31187947167962465,North Carolina,54602.0,68435.0,10264876.0,1325875.0,10264876.0,7049919.0,2200761.0,292992.0,962665.0,123952.0,7213.0,316763.0,273276.0,0,1,0,0,0,0,0,0,0,0,0,0
45,aiby,38.7819903391667,-85.6982861111111,2021-08-24,train,POINT (-85.6982861111111 38.7819903391667),50640.0,227.0,18,143,966700,18143966700,9667,Census Tract 9667,G5020,S,129298022.0,3003324.0,+38.7620451,-085.7304800,"Census Tract 9667, Scott County, Indiana",61825.0,67392.0,4685.0,604.0,4685.0,4592.0,0.0,0.0,29.0,0.0,0.0,0.0,93.0,18,143,966700,0.1289220917822839,0.9801494130202775,0.0,0.0,0.01985058697972252,0.006189967982924227,0.0,0.0,0.0,0.01985058697972252,0.1353977940350358,0.8154160304485109,0.11340292978278485,0.018515833443743444,0.0025014762801024624,0.00040752405954899696,0.02379922663103573,0.025956979354273726,0.07105641155269542,0.1845839695514892,Indiana,56303.0,71164.0,6665703.0,782759.0,6665703.0,5553391.0,626587.0,151979.0,461850.0,15782.0,2506.0,145747.0,169711.0,0,1,0,0,0,0,0,0,0,0,0,1
46,aiiw,38.7040833155314,-75.0756833314896,2019-07-24,train,POINT (-75.0756833314896 38.7040833155314),1598.0,140.0,10,005,051103,10005051103,511.03,Census Tract 511.03,G5020,S,10405428.0,22756229.0,+38.6497729,-075.0786028,"Census Tract 511.03, Sussex County, Delaware",104010.0,132554.0,1262.0,42.0,1262.0,1209.0,12.0,19.0,9.0,0.0,0.0,0.0,22.0,10,005,051103,0.03328050713153724,0.9580031695721077,0.009508716323296355,0.015055467511885896,0.041996830427892234,0.0071315372424722665,0.0,0.0,0.0,0.017432646592709985,0.11134794229986097,0.6911524499921867,0.22311119298549087,0.03507422536826975,0.00399232931081646,0.0005018947689540405,0.01997483968304265,0.026193067891239544,0.09231635562828512,0.3088475500078134,Delaware,68287.0,83127.0,957248.0,99177.0,957248.0,658237.0,212302.0,37009.0,88364.0,3729.0,542.0,18350.0,27079.0,0,1,0,0,0,0,0,0,0,0,0,0
47,aika,37.6003,-121.224,2019-08-13,test,POINT (-121.224 37.6003),42403.0,7190.0,06,099,003300,06099003300,33,Census Tract 33,G5020,S,640784431.0,2596432.0,+37.4975520,-121.3425653,"Census Tract 33, Stanislaus County, California",71595.0,70733.0,6076.0,585.0,6076.0,5472.0,175.0,48.0,4092.0,0.0,6.0,361.0,14.0,06,099,003300,0.09628044766293614,0.9005924950625411,0.02880184331797235,0.007899934167215274,0.09940750493745885,0.673469387755102,0.0,0.0009874917709019092,0.05941408821593153,0.002304147465437788,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,0,1,0,0,0,0,0,0,1,0,0,1
48,aipy,38.3068,-121.693,2019-12-04,train,POINT (-121.693 38.3068),40575.0,5362.0,06,095,253500,06095253500,2535,Census Tract 2535,G5020,S,577076479.0,28735959.0,+38.2050259,-121.7715997,"Census Tract 2535, Solano County, California",68284.0,73919.0,10676.0,1332.0,10676.0,8081.0,712.0,623.0,2227.0,26.0,86.0,953.0,195.0,06,095,253500,0.12476582989883851,0.7569314349943799,0.06669164481079055,0.05835518920944174,0.24306856500562007,0.2085987261146497,0.0024353690520794303,0.00805545147995504,0.08926564256275758,0.018265267890595727,0.12236374293173113,0.6048675727987227,0.0582908203945456,0.1384788046263071,0.00836603248590504,0.0037439232934668547,0.13789661873663295,0.04835622766441983,0.3808663448957289,0.39513242720127734,California,75235.0,85837.0,39283497.0,4702069.0,39283497.0,23453222.0,2274108.0,5692423.0,15327688.0,303998.0,155290.0,5481792.0,1922664.0,1,1,1,0,0,1,0,0,0,0,0,1
49,aivu,38.31806,-96.99139,2017-08-28,train,POINT (-96.99139 38.31806),69362.0,340.0,20,115,489700,20115489700,4897,Census Tract 4897,G5020,S,357673864.0,20765772.0,+38.3688222,-096.9926371,"Census Tract 4897, Marion County, Kansas",50449.0,64917.0,2783.0,141.0,2783.0,2686.0,14.0,0.0,85.0,0.0,0.0,14.0,69.0,20,115,489700,0.05066475026949335,0.9651455264103486,0.005030542579949695,0.0,0.03485447358965146,0.030542579949694573,0.0,0.0,0.005030542579949695,0.024793388429752067,0.1152385769408098,0.837549340677714,0.06662244038184784,0.02598334967651838,0.008380882176206432,0.0007868148065627427,0.026483430059549458,0.03419374222160111,0.12462156961095079,0.16245065932228597,Kansas,59597.0,75976.0,2910652.0,305642.0,2910652.0,2455935.0,170291.0,85794.0,345680.0,24010.0,2382.0,71683.0,100557.0,0,1,0,0,0,0,0,0,0,0,0,1
50,aiwq,41.890646,-78.925275,2017-06-15,test,POINT (-78.925275 41.890646),30894.0,3204.0,42,123,970100,42123970100,9701,Census Tract 9701,G5020,S,310664149.0,25274451.0,+41.9279868,-078.9656334,"Census Tract 9701, Warren County, Pennsylvania",51554.0,62500.0,2247.0,296.0,2247.0,2221.0,19.0,0.0,0.0,0.0,0.0,0.0,7.0,42,123,970100,0.1317311971517579,0.9884290164663997,0.008455718736092568,0.0,0.011570983533600357,0.0,0.0,0.0,0.0,0.003115264797507788,0.11959920000397792,0.7980483267693352,0.12211424549149144,0.030980270194210638,0.0019295997156271564,0.00034885889501186384,0.020211395998964137,0.02636730293535956,0.07015937196344414,0.2019516732306648,Pennsylvania,61744.0,78521.0,12791530.0,1406077.0,12791530.0,10300602.0,1430664.0,436324.0,935216.0,24691.0,4198.0,275177.0,319874.0,1,1,0,0,0,0,0,0,0,0,0,1
